player_id,player_name,1st_serve_win_pct_mean,1st_serve_in_pct_mean,2nd_serve_win_pct_mean,2nd_serve_in_pct_mean,ace_rate,df_rate,bp_saved_pct,return_1st_win_pct,return_2nd_win_pct,return_total_win_pct,1st_serve_win_pct_std,2nd_serve_win_pct_std,win_rate,avg_match_length,sets_per_match,win_rate_F,win_rate_QF,win_rate_R16,win_rate_R32,win_rate_R64,win_rate_SF,win_rate_Clay,win_rate_Grass,win_rate_Hard,total_matches,num_years_active,first_year,last_year
100711,Pedro Rebolledo,0.5404969364802251,0.7026097450820832,0.41284123143810947,0.8996769505887824,0.0021645021645021645,0.02146510653206014,0.45868777686959505,0.3460216370204823,0.5134683804789594,0.3997601971835861,0.08493575979524061,0.20511000926583423,0.09090909090909091,93.63636363636364,2.3636363636363638,NA,NA,0.0,0.125,0.0,NA,0.14285714285714285,0.0,0.0,11,1,1991,1991
100713,John Fitzgerald,0.6722180175867825,0.6106429046697477,0.5576203696058618,0.8630633379392162,0.027434462645637574,0.05429289459787873,0.5419012931512931,0.296431845246612,0.5090545359739076,0.38601951229283127,0.10525229834288562,0.1297519625811688,0.4523809523809524,91.75675675675676,2.4761904761904763,NA,0.0,0.5714285714285714,0.4666666666666667,0.45454545454545453,NA,0.0,0.5,0.4666666666666667,42,5,1991,1995
100728,Todd Nelson,0.712458253218938,0.5760230246091707,0.5089700351528258,0.8663276600975123,0.056931177135517104,0.05541243508544202,0.5724747474747475,0.28186675454889065,0.4580135965559602,0.35198370920458494,0.06644041474899234,0.11554755743853887,0.36363636363636365,104.88888888888889,2.8181818181818183,NA,NA,0.0,0.25,0.5,NA,NA,0.5,0.2857142857142857,11,3,1991,1993
100747,Glenn Layendecker,0.6933290490878081,0.604512382098339,0.5637699006577451,0.8899377066258249,0.06140493750153919,0.04380868121932936,0.5878343062166592,0.2786231408548897,0.44557473769759504,0.3407986403741238,0.10082978976852931,0.14500935032814932,0.4,109.95,2.95,NA,0.0,0.5,0.25,0.8,NA,0.0,0.4,0.45454545454545453,20,2,1991,1992
100752,Ramesh Krishnan,0.6181152112425434,0.6868827634724541,0.5522471499534146,0.8884986424249183,0.008233778089431506,0.03607572066390848,0.5585650460650461,0.31245375399810943,0.5137886961416721,0.401667764399999,0.09211397518428342,0.12812193958273826,0.38461538461538464,98.28205128205128,2.4615384615384617,NA,0.5,0.3333333333333333,0.42857142857142855,0.25,0.0,0.5,0.5,0.35714285714285715,39,3,1991,1993
100757,Anders Jarryd,0.7171294856356119,0.5454243670839057,0.5757174874898212,0.895645450887112,0.05038529960379263,0.048061304543069325,0.5555478452630351,0.3134838187460643,0.5021334117215543,0.39568895464052156,0.11382221336494361,0.1299785887199365,0.4642857142857143,93.88271604938272,2.4642857142857144,0.2,0.9166666666666666,0.36363636363636365,0.5076923076923077,0.3448275862068966,0.45454545454545453,0.16666666666666666,0.4583333333333333,0.3333333333333333,168,6,1991,1996
100763,Brad Gilbert,0.7232842210724136,0.5626956916025762,0.5400450695358254,0.8988163354997264,0.0708081419213186,0.04453171296453947,0.579764473025433,0.3259046043906493,0.4990164799721608,0.3972318341748497,0.09078833835031314,0.11486173948903164,0.5642201834862385,109.16267942583733,2.63302752293578,0.0,0.5357142857142857,0.5957446808510638,0.64,0.5,0.4666666666666667,0.36363636363636365,0.5714285714285714,0.581081081081081,218,5,1991,1995
100772,Kelly Evernden,0.689593042551378,0.5773946538336006,0.5696652458022988,0.9417746518591908,0.04732562716659563,0.02386108515062316,0.5691378066378066,0.2961714729959865,0.453264935911882,0.35716715956437284,0.10162706911287603,0.11576074788518419,0.3448275862068966,104.96551724137932,2.4482758620689653,NA,0.0,0.75,0.38461538461538464,0.4,NA,0.3333333333333333,0.3333333333333333,0.34782608695652173,29,4,1991,1994
100782,Pablo Arraya,0.650094912974653,0.6082058424692529,0.5365964691955272,0.9048949814735322,0.042252066290190585,0.03630502948327909,0.5641618279013237,0.313779899276376,0.4608566764643678,0.3756060741112331,0.103506073556139,0.11612350938411385,0.45714285714285713,114.05714285714286,2.5714285714285716,NA,0.6666666666666666,0.4,0.7142857142857143,0.0,0.0,0.5454545454545454,0.0,0.25,35,2,1991,1992
100800,Diego Perez,0.6138920738138502,0.6104235727456789,0.530851156819711,0.9129688599557813,0.028438113044232338,0.034809041763684885,0.5082796832796833,0.32173965473806965,0.5365778759632918,0.4090321891120702,0.10113398512217353,0.11508160532415328,0.34,114.89583333333333,2.64,NA,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,NA,0.3888888888888889,0.0,0.25,50,4,1991,1994
100809,Juan Aguilera,0.6372156348471218,0.5727581826220559,0.46287562843223157,0.8912287352479004,0.030361970231158757,0.04679371535121203,0.4388383383997419,0.2900735461430041,0.43809466263525804,0.35296855609008837,0.119878411957545,0.11126178232013731,0.2222222222222222,92.77777777777777,2.2777777777777777,NA,NA,0.0,0.1,0.5,NA,0.25,0.0,0.3333333333333333,18,1,1991,1991
100815,David Pate,0.6848329184538705,0.6079847245652947,0.5166725619538232,0.8978335586295353,0.07038975376309087,0.041735765126191295,0.5606507437002793,0.2757451585331116,0.45897357607432027,0.3494124899863373,0.10720488104392456,0.12336239777950335,0.3333333333333333,93.48717948717949,2.5641025641025643,NA,0.0,0.4,0.35714285714285715,0.4,NA,0.0,0.0,0.34615384615384615,39,5,1991,1995
100829,Jan Gunnarsson,0.7016086518385705,0.4702408871591063,0.49373528832524977,0.9239889430892163,0.06502027812409404,0.04099121471384627,0.538559387472431,0.3079206246778407,0.4852059720899305,0.3735143074159241,0.10587284517481454,0.10774149983955024,0.4090909090909091,85.31818181818181,2.409090909090909,0.0,0.25,0.4444444444444444,0.42105263157894735,0.4,1.0,0.5,0.6,0.14285714285714285,44,3,1991,1993
100836,Glenn Michibata,0.6810818640062027,0.5626620787087153,0.5639370581761886,0.8951649341002416,0.0364878215145452,0.04575393817123547,0.5238095238095238,0.2564838324297981,0.4357113183860059,0.32699785870523956,0.0936705774403522,0.1095929019262467,0.4166666666666667,96.25,2.5,NA,0.0,0.5,0.5,0.3333333333333333,NA,NA,0.3333333333333333,0.42857142857142855,12,2,1991,1992
100837,Jeremy Bates,0.6941106318698089,0.5478163308643254,0.5248971949940422,0.8875531937544847,0.04341501266565967,0.05094833870056074,0.5427336362030328,0.26172538916680943,0.48909402487674175,0.35425294476044694,0.11111866031606227,0.11727800656861037,0.4032258064516129,93.22608695652174,2.4919354838709675,1.0,0.375,0.34782608695652173,0.45098039215686275,0.44,0.3333333333333333,0.0,0.5,0.4032258064516129,124,6,1991,1996
100855,Scott Davis,0.6822268528939243,0.5612858457709625,0.5583691883639599,0.859628686961615,0.04331209317700602,0.06300954488396146,0.5244872447813624,0.2725788720850074,0.4612900509765475,0.3498521821004504,0.10264970826775596,0.12651878539657369,0.32432432432432434,101.83783783783784,2.5675675675675675,NA,0.0,1.0,0.16666666666666666,0.3333333333333333,NA,0.0,0.4,0.36,37,4,1991,1994
100864,Martin Wostenholme,0.6336693607023484,0.6837422063438395,0.5048708612248302,0.8831785467033403,0.026159018444111132,0.03579552737852819,0.5024223792080934,0.28963430086220937,0.5650263662821556,0.40701563703768767,0.09338635889765162,0.14522787703003606,0.42857142857142855,100.07142857142857,2.357142857142857,NA,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,0.25,0.6666666666666666,0.42857142857142855,14,2,1991,1992
100870,Christo Van Rensburg,0.7105025992557099,0.5803152175332401,0.5940460186998437,0.8013979361213085,0.05031172352313273,0.0843752732869994,0.5575532366049356,0.30634364620871163,0.47961609529413834,0.37959046842815203,0.09671687637165197,0.1303282823540296,0.4339622641509434,109.89423076923077,2.5849056603773586,0.0,0.6,0.2777777777777778,0.4634146341463415,0.5185185185185185,0.3333333333333333,0.25,0.6206896551724138,0.3584905660377358,106,5,1991,1995
100901,Paul Annacone,0.706135607541986,0.5541086706673256,0.5530923176632622,0.8382822953475924,0.08357221380747568,0.07320719607800481,0.5298107448107447,0.23442491129552803,0.4779150192772484,0.3254840417251256,0.0894722104111602,0.05207189914197403,0.3,107.6,2.7,NA,NA,0.0,0.4,0.3333333333333333,NA,NA,0.5,0.25,10,3,1991,1993
100923,Wally Masur,0.7052175310185498,0.6616038769987355,0.582347315341932,0.9227264670148327,0.0606639289723834,0.026494657855959905,0.5716881402496511,0.2828416062573047,0.48477269959731994,0.36854226961596054,0.08069331967418245,0.12791443527005933,0.5317073170731708,102.81865284974093,2.6341463414634148,0.0,0.6875,0.41025641025641024,0.5405405405405406,0.6444444444444445,0.25,0.5,0.6428571428571429,0.5,205,5,1991,1995
100936,Henri Leconte,0.7366616231627084,0.4957936061156593,0.5666160300961443,0.8878779682655839,0.07448015296156212,0.05555708352141168,0.5968024293571165,0.30306089619904675,0.49347812917397665,0.38219862743160016,0.09033104696220096,0.10477632955821584,0.453125,101.69421487603306,2.6875,1.0,0.4,0.4782608695652174,0.45098039215686275,0.48148148148148145,0.25,0.3617021276595745,0.6296296296296297,0.36,128,6,1991,1996
100943,Girts Dzelde,0.6208843979701597,0.5739724562586606,0.5307416092708875,0.8479883767450612,0.005854318841331827,0.06384412663143367,0.5703740703740704,0.30881181125075846,0.4623079856952156,0.3736002539875765,0.11441885125458527,0.14010906065463052,0.2727272727272727,89.0,2.1818181818181817,NA,NA,0.0,0.75,0.0,NA,0.0,NA,0.5,11,5,1991,1995
100944,Mikael Pernfors,0.6601611652689418,0.5211176745410434,0.5394031601940941,0.9201151135943616,0.042361551188307756,0.03776181726713591,0.5425181787023893,0.2972550771843869,0.510819815869888,0.3884826856090173,0.10164653256506626,0.11401624631534402,0.41379310344827586,92.38181818181818,2.4310344827586206,1.0,0.16666666666666666,0.75,0.2962962962962963,0.5555555555555556,1.0,0.34782608695652173,NA,0.5,58,6,1991,1996
100954,Luiz Mattar,0.686566951964379,0.5745371442885199,0.545344206729838,0.9370030903485317,0.0700354102790444,0.027223607207207685,0.5939832872306812,0.28482892302251134,0.4682676750843154,0.3597080581555193,0.09661752978275087,0.11415017884555734,0.4658385093167702,103.0506329113924,2.4658385093167703,0.6666666666666666,0.4666666666666667,0.4411764705882353,0.53125,0.4166666666666667,0.375,0.5,0.2,0.46987951807228917,161,5,1991,1995
100955,Yahiya Doumbia,0.7143775697147546,0.5572391310195067,0.5711380866374672,0.9105622895622896,0.06037487577142044,0.04425585059977307,0.6490740740740741,0.2996288281857855,0.5418122113989253,0.41255003029564047,0.08048025227050788,0.09985673859077619,0.6,96.9,2.3,1.0,1.0,0.5,0.5,0.0,1.0,0.0,NA,1.0,10,6,1991,1996
100962,Thomas Hogstedt,0.6747763422126246,0.514078217375729,0.5224286278472293,0.890851325423124,0.06156139232270011,0.05347705953029394,0.4791360882707037,0.2473693788555654,0.4917254182653995,0.34746093177407,0.0790119915304808,0.12723559451135757,0.33962264150943394,97.73076923076923,2.3773584905660377,NA,0.3333333333333333,0.42857142857142855,0.2962962962962963,0.5,0.0,0.0,0.0,0.36363636363636365,53,4,1991,1994
100967,Dan Goldie,0.689660616959125,0.5201353278511209,0.5594284017692137,0.8183889545935803,0.03487353600217221,0.08961823225822296,0.5785342534703147,0.28986482438860317,0.4432880453334754,0.36238225462766116,0.07426207132100007,0.09005106476121015,0.34782608695652173,108.21739130434783,2.5652173913043477,NA,0.0,0.25,0.5714285714285714,0.2222222222222222,NA,NA,0.0,0.375,23,1,1991,1991
100972,Todd Witsken,0.660025040095494,0.5974308245842189,0.5423674266219897,0.8941751930180489,0.03337138565962948,0.04405081222717772,0.48657562905627233,0.29150457694352017,0.5015875331922559,0.38685746649697667,0.09114095690870311,0.12723181856474677,0.410958904109589,106.32857142857142,2.589041095890411,NA,0.3333333333333333,0.3,0.38461538461538464,0.4090909090909091,0.0,0.4666666666666667,0.36363636363636365,0.41304347826086957,73,3,1991,1993
100995,Eduardo Masso,0.5713255538720688,0.7063564578681951,0.5197367939261055,0.9046491303168621,0.008122216403083452,0.029905526124785545,0.4892886755802975,0.3277794793639087,0.5160176827238904,0.4042018940916056,0.08581245532422892,0.15207398084820437,0.3469387755102041,103.34042553191489,2.4693877551020407,NA,0.5,0.3333333333333333,0.38461538461538464,0.0,0.0,0.37037037037037035,0.3333333333333333,0.2727272727272727,49,2,1991,1992
100997,Roger Smith,0.7026243625046874,0.5562690504869343,0.5191566920382001,0.9182321019215444,0.0365854684089853,0.036676295489711214,0.52763436932412,0.29078356198062827,0.49794434362570156,0.3797532495822276,0.09326435629120736,0.12127378109036668,0.3684210526315789,104.06666666666666,2.789473684210526,NA,NA,0.0,0.2857142857142857,0.5714285714285714,NA,0.5,NA,0.2857142857142857,19,7,1991,1997
101000,Carl Limberger,0.5952622917400578,0.5835717369523258,0.46283529388082406,0.9403501187146699,0.02707108509168667,0.025278356370579593,0.45465083162451586,0.26815868959005335,0.47603278999089,0.3557827627408377,0.14312214647453714,0.15355956373858307,0.2,108.73333333333333,2.8666666666666667,NA,0.0,1.0,0.125,0.0,NA,0.25,0.0,0.2222222222222222,15,1,1992,1992
101004,Jim Pugh,0.6181972559044765,0.5837224852389559,0.4430483097479563,0.8621335645033485,0.04613857098087446,0.05770616195864171,0.4969617800500154,0.2512249848842408,0.5236759635466532,0.358468467398039,0.10112771386339936,0.16744298724088746,0.08333333333333333,121.66666666666667,3.0,NA,NA,NA,0.0,0.3333333333333333,NA,0.0,0.0,0.125,12,5,1991,1995
101016,Marcos Aurelio Gorriz,0.6556137861711633,0.5917930667209387,0.5245687562766342,0.9439469026952851,0.029077623295856975,0.02295404655393851,0.5585878916650698,0.3042289202345811,0.4881100496919781,0.3799106512392304,0.09077703931791373,0.11782000564541231,0.34,102.58064516129032,2.45,NA,0.125,0.3684210526315789,0.4,0.36363636363636365,0.0,0.36,0.25,0.26666666666666666,100,7,1991,1997
101022,Kelly Jones,0.6439227854414706,0.6676719152976147,0.4739606525593853,0.8701756041902242,0.03124732856241956,0.04179559602193617,0.6026125116713351,0.28561194248179683,0.4595020854378739,0.3584497668137907,0.10721492021067881,0.13376520720409318,0.36,78.36363636363636,2.44,NA,NA,0.0,0.3,0.4444444444444444,NA,NA,NA,0.42857142857142855,25,5,1991,1995
101026,Jim Grabb,0.7196043512560002,0.6588843576976319,0.5380295272085441,0.868854760568627,0.08099192536303408,0.045091457068611354,0.5905225225666897,0.2798476376682777,0.46772368061143166,0.35313588972130044,0.0956562092038569,0.13913843218142583,0.44329896907216493,106.55851063829788,2.551546391752577,1.0,0.08333333333333333,0.3333333333333333,0.5,0.4727272727272727,1.0,0.2857142857142857,0.3076923076923077,0.42857142857142855,194,7,1991,1997
101030,Goran Prpic,0.63995924685459,0.7108165480596984,0.5432592903692884,0.879673657569755,0.030548043539721428,0.033387670611050135,0.5300569837868223,0.33635666083053795,0.5306660254094884,0.4162515767295327,0.09263659027156321,0.13921095168477957,0.5039370078740157,106.512,2.574803149606299,0.0,0.4166666666666667,0.48,0.46296296296296297,0.6521739130434783,0.2,0.5189873417721519,0.25,0.5294117647058824,127,6,1991,1996
101031,Massimo Cierro,0.6277043787129832,0.50947327902978,0.4984353228611717,0.9470665848708297,0.020510445987537686,0.025618875099618604,0.48759011456379886,0.3156046704542624,0.4462870071778392,0.37128580748964385,0.10379123886408467,0.088028844118934,0.21052631578947367,92.73684210526316,2.3157894736842106,NA,0.0,0.5,0.2,0.25,NA,0.23529411764705882,0.0,0.0,19,3,1991,1993
101050,Martin Laurendeau,0.6711154578381604,0.6051604159483107,0.5390781765224515,0.8535729661099258,0.03089136599750523,0.057841567840192516,0.5115663437092008,0.3010208032927588,0.49640779564304627,0.3794051232328108,0.06585808802269617,0.11694558071430543,0.38095238095238093,124.57142857142857,2.857142857142857,NA,NA,0.0,0.2857142857142857,0.4,NA,NA,0.4,0.3333333333333333,21,2,1991,1992
101061,Jimmy Arias,0.6308892021194599,0.6892269742047217,0.5672407096390116,0.8714960858916057,0.02580753478138285,0.039784808508633855,0.5566400876385397,0.30328293843722715,0.5111737485155595,0.39085245682648745,0.09211822364607108,0.120019239293705,0.49295774647887325,100.09859154929578,2.4788732394366195,0.0,0.16666666666666666,0.42857142857142855,0.5,0.5882352941176471,1.0,0.45454545454545453,NA,0.5102040816326531,71,8,1991,1998
101062,Mats Wilander,0.6650785375681333,0.649628046835591,0.5089209878865548,0.9154287910377206,0.0362054454951231,0.02914669586106838,0.55688135314602,0.29800969471769106,0.5045980683829097,0.38399437619042953,0.0867261674400713,0.12587785388750927,0.45454545454545453,100.14678899082568,2.603305785123967,0.0,0.5,0.36363636363636365,0.4583333333333333,0.48,0.25,0.4166666666666667,0.5,0.5081967213114754,121,6,1991,1996
101063,Jordi Arrese,0.6217585020599652,0.7196231435905653,0.5329491874319809,0.905562341567169,0.014140244079973165,0.02708477316705072,0.5256788412812318,0.3305885258052404,0.5324440354449608,0.4116456123716487,0.08685164073995384,0.1259756233445416,0.510548523206751,110.54700854700855,2.476793248945148,0.5,0.5333333333333333,0.6,0.5,0.4230769230769231,0.5,0.5255813953488372,0.0,0.5333333333333333,237,6,1991,1996
101066,Richard Matuszewski,0.6752371614641389,0.6248666832571099,0.5389062407848423,0.8794075407252177,0.05217359368220761,0.04419521348494367,0.5926536796536797,0.25178296401269873,0.4473112766427814,0.3348355531627705,0.07849526276820756,0.1517527344856803,0.24,85.0,2.36,NA,0.0,0.2,0.29411764705882354,0.0,NA,NA,0.2857142857142857,0.15384615384615385,25,5,1991,1995
101071,Tom Nijssen,0.720255939104258,0.4789065225599831,0.5439263428153623,0.9130216107797893,0.06348583013199265,0.043022295903750445,0.5830962016140036,0.2730186177028279,0.4639163797104818,0.3513701253518915,0.10655151109860016,0.0895378803197526,0.3235294117647059,109.38235294117646,2.5294117647058822,NA,0.0,0.2857142857142857,0.3684210526315789,0.4,NA,0.25,0.0,0.25,34,5,1991,1995
101073,Martin Jaite,0.6942596544680253,0.5124967604084361,0.536407842136235,0.9344399711861207,0.0626240850599853,0.0318116440556701,0.5263401931745585,0.3272051277688921,0.47590928090605983,0.38858792858166363,0.09098612684452942,0.09505027578351993,0.49411764705882355,108.91764705882353,2.4235294117647057,1.0,0.2727272727272727,0.5789473684210527,0.6333333333333333,0.29411764705882354,0.3333333333333333,0.5,NA,0.5,85,3,1991,1993
101084,Jakob Hlasek,0.7422566829266961,0.59067677488198,0.5491503453369585,0.8938008769793716,0.07697598949532591,0.04398848734151011,0.5801817168851483,0.281481328438393,0.48512249200324664,0.36896068798175136,0.08936640645680834,0.12284992658829945,0.5181518151815182,94.5191637630662,2.551155115511551,0.2,0.4642857142857143,0.4603174603174603,0.5304347826086957,0.6,0.2857142857142857,0.46808510638297873,0.5172413793103449,0.5190839694656488,303,6,1991,1996
101086,Ronald Agenor,0.6462562578917441,0.6404949586373213,0.5149040446093553,0.9309810711057876,0.04079281168742722,0.024347495863299613,0.5260955695276516,0.2831201344526517,0.49640446051544307,0.37256366206603253,0.09312376108603933,0.12601209312541226,0.3415841584158416,102.12371134020619,2.51980198019802,0.0,0.5,0.3157894736842105,0.3877551020408163,0.21212121212121213,0.16666666666666666,0.37373737373737376,0.3333333333333333,0.288135593220339,202,11,1991,2001
101096,Gary Muller,0.7413031448255226,0.5756482407061811,0.5418321075303476,0.8833003018986527,0.11518532450040467,0.049910470380132965,0.5633642206558873,0.24552239818263283,0.4336398240089479,0.3224034703493093,0.09792786448402514,0.128504231150591,0.3684210526315789,94.12,2.4342105263157894,NA,0.3333333333333333,0.46153846153846156,0.4642857142857143,0.2222222222222222,0.0,0.0,0.46153846153846156,0.35294117647058826,76,5,1991,1995
101097,Rick Leach,0.6934621364407538,0.6216292394850009,0.44203559935144804,0.9188441901696813,0.056152524001776186,0.03085193528464513,0.5578835978835979,0.23273677149945507,0.42688022017165655,0.3107574051004027,0.06301846989919073,0.10342612246203521,0.13333333333333333,104.8,2.533333333333333,NA,NA,0.0,0.14285714285714285,0.0,NA,0.0,0.0,0.16666666666666666,15,4,1991,1994
101098,Guy Forget,0.7839920923595765,0.5785478421273696,0.5621416819703167,0.9371937235314183,0.11122738411599828,0.026688765199141422,0.5972605011021895,0.28367226967370746,0.4831972743642549,0.36600250923904026,0.08973462507669845,0.1105655625376381,0.5899280575539568,106.54230769230769,2.6546762589928057,0.5714285714285714,0.6176470588235294,0.6226415094339622,0.5909090909090909,0.45652173913043476,0.6666666666666666,0.4375,0.5666666666666667,0.6504065040650406,278,7,1991,1997
101106,Peter Lundgren,0.6938202311422669,0.515708547852265,0.5612454302709963,0.870394419296413,0.06778956534151344,0.06268849043069165,0.5493391598654757,0.2709164551512628,0.5047107993470202,0.36449721498104065,0.09492006680231885,0.09967152029046245,0.3157894736842105,92.96428571428571,2.491228070175439,NA,0.0,0.125,0.32,0.42105263157894735,NA,0.0,0.3,0.375,57,5,1991,1995
101109,Tarik Benhabiles,0.6723563676725528,0.5331781057131117,0.48685885686653263,0.9068724069283194,0.05632874815773159,0.038988243640675865,0.4919282106782107,0.2584870549154715,0.4971327253653368,0.35134669317301515,0.06543694102701479,0.15546769300576452,0.25,101.4375,2.5,NA,NA,0.0,0.3333333333333333,0.3333333333333333,NA,0.2,NA,0.3333333333333333,16,2,1991,1992
101117,Eric Jelen,0.6198287824325283,0.685924023090536,0.5077242442383388,0.8721067297553897,0.016218437224694026,0.03646872786576375,0.5581900242614529,0.2985065979545963,0.4690818328485117,0.3629398267209459,0.0757375021749309,0.14968071119165183,0.37142857142857144,90.77142857142857,2.4,NA,NA,0.0,0.5294117647058824,0.5714285714285714,NA,0.42857142857142855,0.3333333333333333,0.2857142857142857,35,1,1991,1991
101119,Marian Vajda,0.6133550757869629,0.5401829512037739,0.5353320928977008,0.891703080190054,0.027109137590496303,0.04867152038636315,0.5068433451917614,0.327736991472703,0.5148191644308953,0.40328441938247317,0.09616105719395798,0.11626444737986971,0.32075471698113206,106.0377358490566,2.641509433962264,NA,0.75,0.5,0.36363636363636365,0.1,0.0,0.375,0.0,0.3125,53,4,1991,1994
101120,Karel Novacek,0.7345829128659643,0.5633887680600732,0.5386465822879763,0.9346315247199334,0.07977798617720952,0.028477835975813097,0.6071996531073248,0.29985035000857635,0.5036968427973798,0.386635099458073,0.09616792281161321,0.10485393399178773,0.5876623376623377,99.09310344827587,2.5487012987012987,0.7142857142857143,0.5476190476190477,0.6,0.6635514018691588,0.45161290322580644,0.5833333333333334,0.6481481481481481,0.5,0.5555555555555556,308,6,1991,1996
